"PVWatts: Hourly PV Performance Data"
"Requested Location:","1354 wright ave., 94087"
"City:","MOUNTAIN VIEW MOFFETT FLD NAS"
"State:","CA" 
"Lat (deg N):","37.4"
"Long (deg W):","122.05"
"Elev (m): ","12"
"Array Type:","Fixed (roof mount)"
"Array Tilt (deg):","22.6"
"Array Azimuth (deg):","180"
"DC Rating (kW):","10"
"DC to AC Derate Factor:","0.77"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.15"
"Cost of Electricity Generated by System ($/kWh):","0.21"

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","30","6","122","6","9","2.1","4.25","6.637","1.321","0"
"4","30","7","473","58","11","3.1","134.391","12.703","744.408","424.751"
"4","30","8","616","107","13","2.1","359.737","22.73","2859.145","2573.412"
"4","30","9","693","147","16","0","586.71","42.302","4446.464","4113.534"
"4","30","10","797","151","18","3.6","800.261","39.263","6220.185","5794.765"
"4","30","11","816","170","19","5.7","941.918","39.594","7308.198","6789.226"
"4","30","12","886","150","21","4.1","1040.294","48.142","7699.334","7140.762"
"4","30","13","843","189","21","4.9","1051.136","46.578","7848.378","7274.096"
"4","30","14","769","208","21","5.7","955.485","42.45","7299.256","6781.158"
"4","30","15","777","171","21","6.7","828.975","37.79","6494.467","6048.074"
"4","30","16","635","209","20","7.2","633.21","32.137","5110.577","4751.076"
"4","30","17","123","219","18","6.7","266.393","23.128","2220.779","1960.835"
"4","30","18","189","137","18","5.1","166.421","20.969","1313.411","1116.669"
"4","30","19","89","18","15","3.6","13.645","14.038","13.149","0"
"4","30","20","0","0","13","4.6","0","13","0","0"
"4","30","21","0","0","12","2.6","0","12","0","0"
"4","30","22","0","0","11.7","2.6","0","11.7","0","0"
"4","30","23","0","0","11.4","2.6","0","11.4","0","0"
"5","1","0","0","0","11.1","2.6","0","11.1","0","0"
"5","1","1","0","0","10.9","2.6","0","10.9","0","0"
"5","1","2","0","0","10.6","2.6","0","10.6","0","0"
"5","1","3","0","0","10.3","2.6","0","10.3","0","0"
"5","1","4","0","0","10","2.6","0","10","0","0"
"5","1","5","0","0","11","3.6","0","11","0","0"
"5","1","6","87","8","11","2.6","5.43","8.895","2.133","0"
"5","1","7","382","69","12","3.6","128.976","13.51","752.239","433.855"
"5","1","8","526","141","13","0","354.587","27.886","2771.256","2488.515"
"5","1","9","186","290","15","2.1","401.065","27.136","3309.602","3010.162"
"5","1","10","177","371","17","0","513.165","40.928","3952.925","3635.472"
"5","1","11","167","441","17","5.7","602.551","29.698","4924.64","4573.412"
"5","1","12","216","431","17","6.7","655.54","29.694","5357.814","4986.163"
"5","1","13","169","477","18","8.2","657.726","29.274","5387.236","5014.047"
"5","1","14","170","450","17","6.7","618.086","29.064","5067.989","4710.446"
"5","1","15","153","414","17","7.2","542.445","27.025","4494.054","4159.472"
"5","1","16","131","352","16","6.7","429.16","24.127","3607.555","3299.817"
"5","1","17","136","244","14","5.1","295.849","20.317","2500.896","2228.352"
"5","1","18","83","141","13","5.7","146.89","15.324","1240.386","1050.734"
"5","1","19","40","19","11","4.1","17.165","10.016","21.206","0.032"
"5","1","20","0","0","11","3.1","0","11","0","0"
"5","1","21","0","0","11","3.1","0","11","0","0"
"5","1","22","0","0","11","3.1","0","11","0","0"
"5","1","23","0","0","11","4.6","0","11","0","0"
"5","2","0","0","0","11","4.1","0","11","0","0"
"5","2","1","0","0","11","3.1","0","11","0","0"
"5","2","2","0","0","10","3.6","0","10","0","0"
"5","2","3","0","0","10","4.6","0","10","0","0"
"5","2","4","0","0","10","4.1","0","10","0","0"
"5","2","5","0","0","10","3.6","0","10","0","0"
"5","2","6","43","8","11","2.1","6.005","8.769","2.611","0"
"5","2","7","0","44","11","4.6","41.187","10.211","121.985","9.859"
"5","2","8","0","61","11","3.1","57.16","10.639","234.472","39.704"
"5","2","9","0","93","10","2.6","87.333","10.596","547.463","227.536"
"5","2","10","219","339","12","3.1","514.241","24.764","4309.051","3980.71"
"5","2","11","465","350","14","5.1","801.459","32.061","6471.039","6026.51"
"5","2","12","527","376","15","2.6","926.113","42.911","7057.009","6561.985"
"5","2","13","138","443","16","3.6","591.139","33.143","4746.124","4402.195"
"5","2","14","24","367","16","4.1","376.052","25.867","3133.743","2839.401"
"5","2","15","18","326","16","5.1","327.159","22.92","2766.654","2484.074"
"5","2","16","87","336","13","5.1","384.054","21.058","3277.727","2979.195"
"5","2","17","84","235","13","4.1","261.373","19.208","2230.341","1969.927"
"5","2","18","37","140","13","4.1","136.202","15.547","1172.254","989.547"
"5","2","19","18","20","12","3.1","18.856","10.973","25.475","0.124"
"5","2","20","0","0","12","3.1","0","12","0","0"
"5","2","21","0","0","12","3.1","0","12","0","0"
"5","2","22","0","0","12","2.6","0","12","0","0"
"5","2","23","0","0","12","1.5","0","12","0","0"
"5","3","0","0","0","12","3.1","0","12","0","0"
"5","3","1","0","0","12","4.1","0","12","0","0"
"5","3","2","0","0","12","2.1","0","12","0","0"
"5","3","3","0","0","12","0","0","12","0","0"
"5","3","4","0","0","12","1.5","0","12","0","0"
"5","3","5","0","0","12","1.5","0","12","0","0"
"5","3","6","18","9","12","2.1","8.432","9.884","5.121","0"
"5","3","7","0","41","12","2.1","38.369","10.796","105.57","7.169"
"5","3","8","28","166","12","2.1","168.788","15.183","1473.422","1262.359"
"5","3","9","0","140","13","4.1","131.885","15.112","1158.391","977.137"
"5","3","10","195","346","13","3.6","501.958","25.029","4200.567","3875.68"
"5","3","11","66","367","14","5.1","423.866","23.442","3575.214","3268.37"
"5","3","12","515","339","15","6.2","876.445","32.448","7062.306","6566.789"
"5","3","13","18","223","14","6.2","236.781","19.27","2038.533","1788.206"
"5","3","14","473","381","16","6.7","847.959","31.762","6857.112","6380.198"
"5","3","15","110","380","16","6.2","464.729","25.916","3871.761","3556.639"
"5","3","16","242","321","14","6.7","475.22","22.859","4019.959","3700.547"
"5","3","17","304","219","13.7","5.9","349.662","20.674","2915.976","2628.376"
"5","3","18","82","137","13","5.1","143.142","15.578","1206.682","1020.424"
"5","3","19","41","21","12","5.1","18.846","11.135","25.429","0.123"
"5","3","20","0","0","11","4.1","0","11","0","0"
"5","3","21","0","0","11","3.1","0","11","0","0"
"5","3","22","0","0","10","2.6","0","10","0","0"
"5","3","23","0","0","10","2.6","0","10","0","0"
"5","4","0","0","0","10","3.1","0","10","0","0"
"5","4","1","0","0","9","2.6","0","9","0","0"
"5","4","2","0","0","9","2.1","0","9","0","0"
"5","4","3","0","0","9","1.5","0","9","0","0"
"5","4","4","0","0","9","3.6","0","9","0","0"
"5","4","5","0","0","9","2.6","0","9","0","0"
"5","4","6","116","11","9","3.1","7.652","7.068","4.272","0"
"5","4","7","453","66","11","3.6","141.197","12.839","866.353","577.463"
"5","4","8","567","125","12","4.6","359.599","19.411","2924.176","2636.311"
"5","4","9","373","267","13","6.7","499.422","22.123","4217.511","3892.093"
"5","4","10","585","257","14","4.6","737.927","31.59","5972.619","5564.518"
"5","4","11","756","210","15","6.7","931.358","33.314","7471.032","6935.888"
"5","4","12","827","181","16","6.2","1021.184","37.433","8015.561","7423.333"
"5","4","13","825","187","16","3.6","1029.752","44.518","7777.479","7210.707"
"5","4","14","866","148","17","6.7","979.274","36.808","7712.19","7152.275"
"5","4","15","795","170","17","7.2","838.783","33.209","6732.121","6266.075"
"5","4","16","733","152","17","4.6","642.943","33.32","5157.304","4795.609"
"5","4","17","588","147","16","5.7","410.65","24.864","3299.696","3000.538"
"5","4","18","415","131","14","6.2","211.319","17.768","1593.453","1372.665"
"5","4","19","210","21","13","4.1","15.495","12.231","17.102","0"
"5","4","20","0","0","12","3.6","0","12","0","0"
"5","4","21","0","0","11","2.1","0","11","0","0"
"5","4","22","0","0","10","2.1","0","10","0","0"
"5","4","23","0","0","10","0","0","10","0","0"
"5","5","0","0","0","10","0","0","10","0","0"
"5","5","1","0","0","9","0","0","9","0","0"
"5","5","2","0","0","9","0","0","9","0","0"
"5","5","3","0","0","9","0","0","9","0","0"
"5","5","4","0","0","8","0","0","8","0","0"
"5","5","5","0","0","8","0","0","8","0","0"
"5","5","6","113","12","9","0","8.406","4.752","5.21","0"
"5","5","7","443","68","11","1.5","141.911","13.286","886.367","604.762"
"5","5","8","664","95","13","0","370.637","28.708","2855.95","2570.323"
"5","5","9","706","148","16","2.6","597.759","33.02","4762.304","4417.738"
"5","5","10","792","153","17","2.1","799.32","42.016","6120.763","5702.482"
"5","5","11","792","183","20","3.1","932.543","46.418","6969.124","6482.169"
"5","5","12","803","196","22","3.6","1012.151","49.532","7432.196","6900.953"
"5","5","13","783","212","23","3.6","1018.689","50.9","7421.867","6891.656"
"5","5","14","745","215","23","5.1","938.076","45.442","7048.817","6554.552"
"5","5","15","752","181","24","5.7","817.096","42.3","6247.195","5819.793"
"5","5","16","696","168","22","6.2","634.493","35.402","5034.236","4678.217"
"5","5","17","614","140","19","6.2","417.808","27.552","3308.719","3009.304"
"5","5","18","362","144","17","6.2","210.774","20.815","1595.625","1374.668"
"5","5","19","186","23","16","6.2","17.186","15.368","20.728","0.024"
"5","5","20","0","0","14","5.7","0","14","0","0"
"5","5","21","0","0","14","5.1","0","14","0","0"
"5","5","22","0","0","13","2.1","0","13","0","0"
"5","5","23","0","0","13","1.1","0","13","0","0"
"5","6","0","0","0","13","0","0","13","0","0"
"5","6","1","0","0","12","3.6","0","12","0","0"
"5","6","2","0","0","12","2.1","0","12","0","0"
"5","6","3","0","0","11","2.6","0","11","0","0"
"5","6","4","0","0","11","0","0","11","0","0"
"5","6","5","0","0","11","1.5","0","11","0","0"
"5","6","6","151","12","11","2.1","8.398","8.855","5.104","0"
"5","6","7","460","67","12.5","2.1","144.481","14.74","902.624","627.401"
"5","6","8","630","104","14","2.1","366.039","23.977","2896.956","2609.976"
"5","6","9","718","145","16","3.1","602.545","32.233","4820.063","4473.183"
"5","6","10","792","146","16","5.7","792.369","32.948","6368.241","5931.731"
"5","6","11","768","197","16","5.7","928.728","36.278","7334.747","6813.171"
"5","6","12","779","211","17","7.7","1009.046","35.502","8001.834","7411.091"
"5","6","13","777","216","17","5.7","1016.424","39.625","7884.963","7306.78"
"5","6","14","745","233","18","8.2","955.966","34.985","7601.57","7053.131"
"5","6","15","538","282","19","6.2","739.102","34.778","5883.517","5481.273"
"5","6","16","702","176","18","7.2","646.177","30.198","5267.67","4900.607"
"5","6","17","639","134","17","5.7","423.293","26.155","3372.202","3070.997"
"5","6","18","434","131","16","5.1","215.706","20.487","1599.682","1378.412"
"5","6","19","0","0","15","2.6","0","15","0","0"
"5","6","20","0","0","14","3.1","0","14","0","0"
"5","6","21","0","0","13","2.6","0","13","0","0"
"5","6","22","0","0","13","2.6","0","13","0","0"
"5","6","23","0","0","13","1.5","0","13","0","0"
"5","7","0","0","0","12","2.1","0","12","0","0"
"5","7","1","0","0","11","3.1","0","11","0","0"
"5","7","2","0","0","11","2.6","0","11","0","0"
"5","7","3","0","0","9","1.5","0","9","0","0"
"5","7","4","0","0","9","2.6","0","9","0","0"
"5","7","5","0","0","9","1.5","0","9","0","0"
"5","7","6","141","13","9","0","9.156","4.605","6.186","0"
"5","7","7","477","66","11","1.5","147.071","13.473","931.214","668.222"
"5","7","8","630","103","13","3.1","365.53","21.874","2923.848","2635.994"
"5","7","9","671","162","14","3.6","590.302","29.183","4798.967","4452.94"
"5","7","10","786","155","16","5.1","796.68","34.159","6362.5","5926.431"
"5","7","11","816","171","17","5.7","942.401","37.583","7391.236","6864.078"
"5","7","12","827","183","18","6.2","1022.281","39.492","7936.093","7352.434"
"5","7","13","807","199","19","7.2","1022.628","38.745","7970.73","7383.344"
"5","7","14","800","183","20","9.8","951.745","35.059","7565.057","7020.365"
"5","7","15","758","180","19","6.7","820.416","35.592","6502.886","6055.82"
"5","7","16","733","154","19","5.7","644.565","33.316","5170.417","4808.1"
"5","7","17","600","142","19","4.1","413.566","29.973","3237.372","2939.998"
"5","7","18","418","132","15","6.7","213.324","18.623","1603.073","1381.541"
"5","7","19","0","0","13","3.6","0","13","0","0"
"5","7","20","0","0","12","4.1","0","12","0","0"
"5","7","21","0","0","12","0","0","12","0","0"
"5","7","22","0","0","11","2.1","0","11","0","0"
"5","7","23","0","0","10","2.1","0","10","0","0"
"5","8","0","0","0","9","0","0","9","0","0"
"5","8","1","0","0","10","0","0","10","0","0"
"5","8","2","0","0","9","0","0","9","0","0"
"5","8","3","0","0","9","1.5","0","9","0","0"
"5","8","4","0","0","9","0","0","9","0","0"
"5","8","5","0","0","8","1.5","0","8","0","0"
"5","8","6","171","13","8","0","9.145","3.522","6.201","0"
"5","8","7","467","69","10","1.5","148.641","12.511","972.492","729.43"
"5","8","8","648","99","11","2.6","369.488","20.499","2973.131","2683.703"
"5","8","9","689","155","13","5.1","594.837","25.987","4914.288","4563.5"
"5","8","10","757","170","15","4.6","790.863","34.129","6317.066","5884.451"
"5","8","11","840","160","16","6.2","953.276","35.769","7548.889","7005.849"
"5","8","12","839","176","17","7.7","1026.759","35.859","8126.944","7522.602"
"5","8","13","807","198","18","8.7","1021.213","35.443","8100.818","7499.326"
"5","8","14","787","199","18","7.2","955.019","36.468","7534.774","6993.173"
"5","8","15","672","226","17","6.7","795.404","33.087","6388.009","5949.978"
"5","8","16","695","169","17","7.7","634.434","28.534","5216.115","4851.594"
"5","8","17","567","156","17","5.1","410.066","26.508","3273.853","2975.432"
"5","8","18","234","151","15","3.1","188.67","20.023","1485.458","1273.382"
"5","8","19","0","0","13","3.6","0","13","0","0"
"5","8","20","0","0","12","2.6","0","12","0","0"
"5","8","21","0","0","11","1.5","0","11","0","0"
"5","8","22","0","0","10","3.1","0","10","0","0"
"5","8","23","0","0","10","3.1","0","10","0","0"
"5","9","0","0","0","9","2.6","0","9","0","0"
"5","9","1","0","0","9","1.5","0","9","0","0"
"5","9","2","0","0","9","0","0","9","0","0"
"5","9","3","0","0","8","0","0","8","0","0"
"5","9","4","0","0","8","0","0","8","0","0"
"5","9","5","0","0","8","1.5","0","8","0","0"
"5","9","6","157","15","8","0","10.712","3.604","8.505","0"
"5","9","7","405","77","10","2.1","144.205","12.2","970.199","725.96"
"5","9","8","597","121","12","2.1","370.206","22.11","2971.313","2681.943"
"5","9","9","718","146","13","4.6","604.219","27.008","4965.397","4612.417"
"5","9","10","780","151","15","4.6","787.889","34.085","6294.744","5863.808"
"5","9","11","804","179","15","5.7","938.915","35.478","7446.605","6913.918"
"5","9","12","785","207","18","7.7","1003.804","36.436","7920.996","7338.957"
"5","9","13","783","213","18","4.6","1011.671","43.486","7684.6","7127.564"
"5","9","14","727","226","19","6.7","930.675","37.85","7288.89","6771.802"
"5","9","15","684","222","19","7.7","801.036","33.784","6409.883","5970.156"
"5","9","16","670","170","18","4.1","618.907","34.595","4931.478","4579.958"
"5","9","17","541","167","17","5.1","408.952","26.442","3272.053","2973.684"
"5","9","18","350","146","16","3.1","210.513","21.635","1594.473","1373.606"
"5","9","19","0","0","13","3.1","0","13","0","0"
"5","9","20","0","0","12","1.5","0","12","0","0"
"5","9","21","0","0","11","1.5","0","11","0","0"
"5","9","22","0","0","11","0","0","11","0","0"
"5","9","23","0","0","11","2.6","0","11","0","0"
"5","10","0","0","0","11","1.5","0","11","0","0"
"5","10","1","0","0","9","1.5","0","9","0","0"
"5","10","2","0","0","8","0","0","8","0","0"
"5","10","3","0","0","8","0","0","8","0","0"
"5","10","4","0","0","9","2.6","0","9","0","0"
"5","10","5","0","0","8","0","0","8","0","0"
"5","10","6","188","15","9","0","10.698","4.579","8.446","0"
"5","10","7","459","70","11","0","149.051","14.431","979.568","740.192"
"5","10","8","563","122","12","0","357.376","27.279","2799.656","2515.934"
"5","10","9","695","155","14","2.1","598.904","32.131","4795.523","4449.635"
"5","10","10","733","181","17","3.1","782.693","38.898","6095.581","5679.07"
"5","10","11","804","178","17","5.1","937.668","38.825","7305.373","6786.677"
"5","10","12","761","222","17","4.6","1000.955","42.057","7663.095","7108.296"
"5","10","13","795","206","18","4.1","1016.313","44.866","7661.182","7106.582"
"5","10","14","799","191","20","8.7","957.638","36.395","7558.378","7014.369"
"5","10","15","641","241","21","9.3","783.95","33.828","6271.695","5842.479"
"5","10","16","683","174","20","4.1","631.277","36.81","4971.522","4618.275"
"5","10","17","483","177","18","7.7","392.411","24.91","3172.694","2877.202"
"5","10","18","283","142","17","7.7","192.503","19.892","1491.755","1279.153"
"5","10","19","0","0","15","5.1","0","15","0","0"
"5","10","20","0","0","14","4.6","0","14","0","0"
"5","10","21","0","0","13","4.1","0","13","0","0"
"5","10","22","0","0","13","3.1","0","13","0","0"
"5","10","23","0","0","12","4.1","0","12","0","0"
"5","11","0","0","0","12","3.1","0","12","0","0"
"5","11","1","0","0","12","2.6","0","12","0","0"
"5","11","2","0","0","11","2.6","0","11","0","0"
"5","11","3","0","0","12","2.6","0","12","0","0"
"5","11","4","0","0","12","2.1","0","12","0","0"
"5","11","5","0","0","12","0","0","12","0","0"
"5","11","6","78","17","12","1.5","12.883","9.673","11.964","0"
"5","11","7","396","87","13","2.1","152.404","15.529","1100.255","925.248"
"5","11","8","615","112","14","2.1","369.612","24.129","2933.012","2644.862"
"5","11","9","689","157","15","2.6","597.225","32.018","4785.272","4439.793"
"5","11","10","810","148","18","2.6","808.806","41.769","6201.789","5777.708"
"5","11","11","846","157","19","3.1","955.068","46.074","7151.213","6647.356"
"5","11","12","809","194","21","4.1","1013.942","47.555","7529.205","6988.171"
"5","11","13","795","205","20","7.2","1014.883","39.598","7874.125","7297.1"
